time flux flux_rms
86.68553472464663 0.9395248293876648 0.005
86.76861993975304 0.9395248293876648 0.005
86.85170515485943 0.9395248293876648 0.005
86.93479036996584 0.9395248293876648 0.005
87.01787558507225 0.9395248293876648 0.005
87.10096080017865 0.9395248293876648 0.005
87.18404601528505 0.9395248293876648 0.005
87.26713123039146 0.9395248293876648 0.005
87.35021644549786 0.9395248293876648 0.005
87.43330166060426 0.9395248293876648 0.005
87.51638687571067 0.9395248293876648 0.005
87.59947209081707 0.9395248293876648 0.005
87.68255730592348 0.9395248293876648 0.005
87.76564252102987 0.9395248293876648 0.005
87.84872773613628 0.9395248293876648 0.005
87.93181295124269 0.9395248293876648 0.005
88.0148981663491 0.9395248293876648 0.005
88.09798338145549 0.9395248293876648 0.005
88.1810685965619 0.9395248293876648 0.005
88.26415381166831 0.9395248293876648 0.005
88.3472390267747 0.9395248293876648 0.005
88.43032424188111 0.9395248293876648 0.005
88.51340945698752 0.9395248293876648 0.005
88.59649467209393 0.9395248293876648 0.005
88.67957988720032 0.9395248293876648 0.005
88.76266510230673 0.9395248293876648 0.005
88.84575031741313 0.9395248293876648 0.005
88.92883553251953 0.9395248293876648 0.005
89.01192074762594 0.9395248293876648 0.005
89.09500596273234 0.9395248293876648 0.005
89.17809117783875 0.9395248293876648 0.005
89.26117639294515 0.9395248293876648 0.005
89.34426160805155 0.9395248293876648 0.005
89.42734682315796 0.9395248293876648 0.005
89.51043203826436 0.9395248293876648 0.005
89.59351725337076 0.9395248293876648 0.005
89.67660246847717 0.9395248293876648 0.005
89.75968768358358 0.9395248293876648 0.005
89.84277289868997 0.9395248293876648 0.005
89.92585811379638 0.9395248293876648 0.005
90.00894332890279 0.9395248293876648 0.005
90.0920285440092 0.9395248293876648 0.005
90.17511375911559 0.9395248293876648 0.005
90.258198974222 0.9395248293876648 0.005
90.3412841893284 0.9395248293876648 0.005
90.4243694044348 0.9395248293876648 0.005
90.5074546195412 0.9395248293876648 0.005
90.59053983464761 0.9395248293876648 0.005
90.67362504975402 0.9395248293876648 0.005
90.75671026486042 0.9395248293876648 0.005
90.83979547996682 0.9395248293876648 0.005
90.92288069507323 0.9395248293876648 0.005
91.00596591017963 0.9395248293876648 0.005
91.08905112528603 0.9395248293876648 0.005
91.17213634039244 0.9395248293876648 0.005
91.25522155549885 0.9395248293876648 0.005
91.33830677060524 0.9395248293876648 0.005
91.42139198571165 0.9395248293876648 0.005
91.50447720081806 0.9395248293876648 0.005
91.58756241592445 0.9395248293876648 0.005
91.67064763103086 0.9395248293876648 0.005
91.75373284613727 0.9395248293876648 0.005
91.83681806124368 0.9395248293876648 0.005
91.91990327635007 0.9395248293876648 0.005
92.00298849145648 0.9395248293876648 0.005
92.08607370656289 0.9395248293876648 0.005
92.16915892166928 0.9395248293876648 0.005
92.25224413677569 0.9395248293876648 0.005
92.3353293518821 0.9395248293876648 0.005
92.4184145669885 0.9395248293876648 0.005
92.5014997820949 0.9395248293876648 0.005
92.5845849972013 0.9395248293876648 0.005
92.66767021230771 0.9395248293876648 0.005
92.75075542741412 0.9395248293876648 0.005
92.83384064252051 0.9395248293876648 0.005
92.91692585762692 0.9395248293876648 0.005
93.00001107273333 0.9395248293876648 0.005
93.08309628783972 0.9395248293876648 0.005
93.16618150294613 0.9395248293876648 0.005
93.24926671805254 0.9395248293876648 0.005
93.33235193315895 0.9395248293876648 0.005
93.41543714826534 0.9395248293876648 0.005
93.49852236337175 0.9395248293876648 0.005
93.58160757847816 0.9395248293876648 0.005
93.66469279358455 0.9395248293876648 0.005
93.74777800869096 0.9395248293876648 0.005
93.83086322379737 0.9395248293876648 0.005
93.91394843890377 0.9395248293876648 0.005
93.99703365401017 0.9395248293876648 0.005
94.08011886911657 0.9395248293876648 0.005
94.16320408422298 0.9395248293876648 0.005
94.24628929932938 0.9395248293876648 0.005
94.32937451443578 0.9395248293876648 0.005
94.41245972954219 0.9395248293876648 0.005
94.4955449446486 0.9395248293876648 0.005
94.578630159755 0.9395248293876648 0.005
94.6617153748614 0.9395248293876648 0.005
94.74480058996781 0.9395248293876648 0.005
94.82788580507422 0.9395248293876648 0.005
94.91097102018061 0.9395248293876648 0.005
94.99405623528702 0.9395248293876648 0.005
95.07714145039343 0.9395248293876648 0.005
95.16022666549982 0.9395248293876648 0.005
95.24331188060623 0.9395248293876648 0.005
95.32639709571264 0.9395248293876648 0.005
95.40948231081904 0.9395248293876648 0.005
95.49256752592544 0.9395248293876648 0.005
95.57565274103185 0.9395248293876648 0.005
95.65873795613825 0.9395248293876648 0.005
95.74182317124465 0.9395248293876648 0.005
95.82490838635105 0.9395248293876648 0.005
95.90799360145746 0.9395248293876648 0.005
95.99107881656387 0.9395248293876648 0.005
96.07416403167026 0.9395248293876648 0.005
96.15724924677667 0.9395248293876648 0.005
96.24033446188308 0.9395248293876648 0.005
96.32341967698947 0.9395248293876648 0.005
96.40650489209588 0.9395248293876648 0.005
96.48959010720229 0.9395248293876648 0.005
96.5726753223087 0.9395248293876648 0.005
96.65576053741509 0.9395248293876648 0.005
96.7388457525215 0.9395248293876648 0.005
96.8219309676279 0.9395248293876648 0.005
96.90501618273431 0.9395248293876648 0.005
96.98810139784071 0.9395248293876648 0.005
97.07118661294712 0.9395248293876648 0.005
97.15427182805352 0.9395248293876648 0.005
97.23735704315992 0.9395248293876648 0.005
97.32044225826633 0.9395248293876648 0.005
97.40352747337273 0.9395248293876648 0.005
97.48661268847914 0.9395248293876648 0.005
97.56969790358553 0.9395248293876648 0.005
97.65278311869194 0.9395248293876648 0.005
97.73586833379835 0.9395248293876648 0.005
97.81895354890474 0.9395248293876648 0.005
97.90203876401115 0.9395248293876648 0.005
97.98512397911756 0.9395248293876648 0.005
98.06820919422397 0.9395248293876648 0.005
98.15129440933036 0.9395248293876648 0.005
98.23437962443677 0.9395248293876648 0.005
98.31746483954318 0.9395248293876648 0.005
98.40055005464957 0.9395248293876648 0.005
98.48363526975598 0.9395248293876648 0.005
98.56672048486239 0.9395248293876648 0.005
98.6498056999688 0.9395248293876648 0.005
98.73289091507519 0.9395248293876648 0.005
98.8159761301816 0.9395248293876648 0.005
98.899061345288 0.9395248293876648 0.005
98.98214656039441 0.9395248293876648 0.005
99.0652317755008 0.9395248293876648 0.005
99.14831699060721 0.9395248293876648 0.005
99.23140220571362 0.9395248293876648 0.005
99.31448742082002 0.9395248293876648 0.005
99.39757263592642 0.9395248293876648 0.005
99.48065785103283 0.9395248293876648 0.005
99.56374306613924 0.9395248293876648 0.005
99.64682828124563 0.9395248293876648 0.005
99.72991349635204 0.9395248293876648 0.005
99.81299871145845 0.9395248293876648 0.005
99.89608392656484 0.9395248293876648 0.005
99.97916914167125 0.9395248293876648 0.005
100.06225435677766 0.9395248293876648 0.005
100.14533957188407 0.9395248293876648 0.005
100.22842478699046 0.9395248293876648 0.005
100.31151000209687 0.9395248293876648 0.005
100.39459521720327 0.9395248293876648 0.005
100.47768043230967 0.9395248293876648 0.005
100.56076564741608 0.9395248293876648 0.005
100.64385086252248 0.9395248293876648 0.005
100.72693607762889 0.9395248293876648 0.005
100.81002129273529 0.9395248293876648 0.005
100.8931065078417 0.9395248293876648 0.005
100.9761917229481 0.9395248293876648 0.005
101.05927693805451 0.9395248293876648 0.005
101.1423621531609 0.9395248293876648 0.005
101.22544736826731 0.9395248293876648 0.005
101.30853258337372 0.9395248293876648 0.005
101.39161779848011 0.9395248293876648 0.005
101.47470301358652 0.9395248293876648 0.005
101.55778822869293 0.9395248293876648 0.005
101.64087344379934 0.9395248293876648 0.005
101.72395865890573 0.9395248293876648 0.005
101.80704387401214 0.9395248293876648 0.005
101.89012908911855 0.9395248293876648 0.005
101.97321430422494 0.9395248293876648 0.005
102.05629951933135 0.9395248293876648 0.005
102.13938473443775 0.9395248293876648 0.005
102.22246994954416 0.9395248293876648 0.005
102.30555516465056 0.9395248293876648 0.005
102.38864037975696 0.9395248293876648 0.005
102.47172559486337 0.9395248293876648 0.005
102.55481080996977 0.9395248293876648 0.005
102.63789602507617 0.9395248293876648 0.005
102.72098124018258 0.9395248293876648 0.005
102.80406645528899 0.9395248293876648 0.005
102.88715167039538 0.9395248293876648 0.005
102.97023688550179 0.9395248293876648 0.005
103.0533221006082 0.9395248293876648 0.005
103.1364073157146 0.9395248293876648 0.005
103.219492530821 0.9395248293876648 0.005
103.30257774592741 0.9395248293876648 0.005
103.38566296103382 0.9395248293876648 0.005
103.46874817614021 0.9395248293876648 0.005
103.55183339124662 0.9395248293876648 0.005
103.63491860635303 0.9395248293876648 0.005
103.71800382145943 0.9395248293876648 0.005
103.80108903656583 0.9395248293876648 0.005
103.88417425167223 0.9395248293876648 0.005
103.96725946677864 0.9395248293876648 0.005
104.05034468188504 0.9395248293876648 0.005
104.13342989699144 0.9395248293876648 0.005
104.21651511209785 0.9395248293876648 0.005
104.29960032720426 0.9395248293876648 0.005
104.38268554231065 0.9395248293876648 0.005
104.46577075741706 0.9395248293876648 0.005
104.54885597252347 0.9395248293876648 0.005
104.63194118762986 0.9395248293876648 0.005
104.71502640273627 0.9395248293876648 0.005
104.79811161784268 0.9395248293876648 0.005
104.88119683294909 0.9395248293876648 0.005
104.96428204805548 0.9395248293876648 0.005
105.04736726316189 0.9395248293876648 0.005
105.1304524782683 0.9395248293876648 0.005
105.21353769337469 0.9395248293876648 0.005
105.2966229084811 0.9395248293876648 0.005
105.3797081235875 0.9395248293876648 0.005
105.46279333869391 0.9395248293876648 0.005
105.5458785538003 0.9395248293876648 0.005
105.62896376890671 0.9395248293876648 0.005
105.71204898401312 0.9395248293876648 0.005
105.79513419911953 0.9395248293876648 0.005
105.87821941422592 0.9395248293876648 0.005
105.96130462933233 0.9395248293876648 0.005
106.04438984443874 0.9395248293876648 0.005
106.12747505954513 0.9395248293876648 0.005
106.21056027465154 0.9395248293876648 0.005
106.29364548975795 0.9395248293876648 0.005
106.37673070486436 0.9395248293876648 0.005
106.45981591997075 0.9395248293876648 0.005
106.54290113507716 0.9395248293876648 0.005
106.62598635018357 0.9395248293876648 0.005
106.70907156528996 0.9395248293876648 0.005
106.79215678039637 0.9395248293876648 0.005
106.87524199550278 0.9395248293876648 0.005
106.95832721060918 0.9395248293876648 0.005
107.04141242571558 0.9395248293876648 0.005
107.12449764082199 0.9395248293876648 0.005
107.2075828559284 0.9395248293876648 0.005
107.29066807103479 0.9395248293876648 0.005
107.3737532861412 0.9395248293876648 0.005
107.4568385012476 0.9395248293876648 0.005
107.53992371635401 0.9395248293876648 0.005
107.6230089314604 0.9395248293876648 0.005
107.70609414656681 0.9395248293876648 0.005
107.78917936167322 0.9395248293876648 0.005
107.87226457677963 0.9395248293876648 0.005
107.95534979188602 0.9395248293876648 0.005
108.03843500699243 0.9395248293876648 0.005
108.12152022209884 0.9395248293876648 0.005
108.20460543720523 0.9395248293876648 0.005
108.28769065231164 0.9395248293876648 0.005
108.37077586741805 0.9395248293876648 0.005
108.45386108252445 0.9395248293876648 0.005
108.53694629763085 0.9395248293876648 0.005
108.62003151273726 0.9395248293876648 0.005
108.70311672784366 0.9395248293876648 0.005
108.78620194295006 0.9395248293876648 0.005
108.86928715805647 0.9395248293876648 0.005
108.95237237316287 0.9395248293876648 0.005
109.03545758826928 0.9395248293876648 0.005
109.11854280337568 0.9395248293876648 0.005
109.20162801848208 0.9395248293876648 0.005
109.28471323358849 0.9395248293876648 0.005
109.36779844869488 0.9395248293876648 0.005
109.45088366380129 0.9395248293876648 0.005
109.5339688789077 0.9395248293876648 0.005
109.61705409401411 0.9395248293876648 0.005
109.7001393091205 0.9395248293876648 0.005
109.78322452422691 0.9395248293876648 0.005
109.86630973933332 0.9395248293876648 0.005
109.94939495443973 0.9395248293876648 0.005
110.03248016954612 0.9395248293876648 0.005
110.11556538465253 0.9395248293876648 0.005
110.19865059975893 0.9395248293876648 0.005
110.28173581486533 0.9395248293876648 0.005
110.36482102997174 0.9395248293876648 0.005
110.44790624507814 0.9395248293876648 0.005
110.53099146018455 0.9395248293876648 0.005
110.61407667529095 0.9395248293876648 0.005
110.69716189039735 0.9395248293876648 0.005
110.78024710550376 0.9395248293876648 0.005
110.86333232061016 0.9395248293876648 0.005
110.94641753571656 0.9395248293876648 0.005
111.02950275082297 0.9395248293876648 0.005
111.11258796592938 0.9395248293876648 0.005
111.19567318103577 0.9395248293876648 0.005
111.27875839614218 0.9395248293876648 0.005
111.36184361124859 0.9395248293876648 0.005
111.44492882635498 0.9395248293876648 0.005
111.52801404146139 0.9395248293876648 0.005
111.6110992565678 0.9395248293876648 0.005
111.6941844716742 0.9395248293876648 0.005
111.7772696867806 0.9395248293876648 0.005
111.860354901887 0.9395248293876648 0.005
111.94344011699341 0.9395248293876648 0.005
112.02652533209982 0.9395248293876648 0.005
112.10961054720622 0.9395248293876648 0.005
112.19269576231262 0.9395248293876648 0.005
112.27578097741903 0.9395248293876648 0.005
112.35886619252543 0.9395248293876648 0.005
112.44195140763183 0.9395248293876648 0.005
112.52503662273824 0.9395248293876648 0.005
112.60812183784465 0.9395248293876648 0.005
112.69120705295104 0.9395248293876648 0.005
112.77429226805745 0.9395248293876648 0.005
112.85737748316386 0.9395248293876648 0.005
112.94046269827025 0.9395248293876648 0.005
113.02354791337666 0.9395248293876648 0.005
113.10663312848307 0.9395248293876648 0.005
113.18971834358948 0.9395248293876648 0.005
113.27280355869587 0.9395248293876648 0.005
113.35588877380228 0.9395248293876648 0.005
113.43897398890869 0.9395248293876648 0.005
113.52205920401508 0.9395248293876648 0.005
113.60514441912149 0.9395248293876648 0.005
113.6882296342279 0.9395248293876648 0.005
113.7713148493343 0.9395248293876648 0.005
113.8544000644407 0.9395248293876648 0.005
113.9374852795471 0.9395248293876648 0.005
114.02057049465351 0.9395248293876648 0.005
114.10365570975992 0.9395248293876648 0.005
114.18674092486631 0.9395248293876648 0.005
114.26982613997272 0.9395248293876648 0.005
114.35291135507913 0.9395248293876648 0.005
114.43599657018552 0.9395248293876648 0.005
114.51908178529193 0.9395248293876648 0.005
114.60216700039834 0.9395248293876648 0.005
114.68525221550475 0.9395248293876648 0.005
114.76833743061114 0.9395248293876648 0.005
114.85142264571755 0.9395248293876648 0.005
114.93450786082396 0.9395248293876648 0.005
115.01759307593035 0.9395248293876648 0.005
115.10067829103676 0.9395248293876648 0.005
115.18376350614317 0.9395248293876648 0.005
115.26684872124957 0.9395248293876648 0.005
115.34993393635597 0.9395248293876648 0.005
115.43301915146237 0.9395248293876648 0.005
115.51610436656878 0.9395248293876648 0.005
115.59918958167518 0.9395248293876648 0.005
115.68227479678158 0.9395248293876648 0.005
115.76536001188799 0.9395248293876648 0.005
115.8484452269944 0.9395248293876648 0.005
115.9315304421008 0.9395248293876648 0.005
116.0146156572072 0.9395248293876648 0.005
116.09770087231361 0.9395248293876648 0.005
116.18078608742 0.9395248293876648 0.005
116.26387130252641 0.9395248293876648 0.005
116.34695651763282 0.9395248293876648 0.005
116.43004173273923 0.9395248293876648 0.005
116.51312694784562 0.9395248293876648 0.005
116.59621216295203 0.9395248293876648 0.005
116.67929737805844 0.9395248293876648 0.005
116.76238259316484 0.9395248293876648 0.005
116.84546780827124 0.9395248293876648 0.005
116.92855302337765 0.9395248293876648 0.005
117.01163823848405 0.9395248293876648 0.005
117.09472345359045 0.9395248293876648 0.005
117.17780866869685 0.9395248293876648 0.005
117.26089388380326 0.9395248293876648 0.005
117.34397909890967 0.9395248293876648 0.005
117.42706431401606 0.9395248293876648 0.005
117.51014952912247 0.9395248293876648 0.005
117.59323474422888 0.9395248293876648 0.005
117.67631995933527 0.9395248293876648 0.005
117.75940517444168 0.9395248293876648 0.005
117.84249038954809 0.9395248293876648 0.005
117.9255756046545 0.9395248293876648 0.005
118.00866081976089 0.9395248293876648 0.005
118.0917460348673 0.9374274035240313 0.005
118.1748312499737 0.9291561421394184 0.005
118.2579164650801 0.9142213482945503 0.005
118.34100168018651 0.893448660377957 0.005
118.42408689529292 0.8665641513034186 0.005
118.50717211039932 0.8338761960447103 0.005
118.59025732550572 0.7974704158632551 0.005
118.67334254061213 0.756981181927529 0.005
118.75642775571853 0.7130360873387367 0.005
118.83951297082494 0.6670557126013812 0.005
118.92259818593134 0.617609712094302 0.005
119.00568340103774 0.5672106173117658 0.005
119.08876861614415 0.5149197427595678 0.005
119.17185383125054 0.46277515798808083 0.005
119.25493904635695 0.4111384477468887 0.005
119.33802426146336 0.3602142856946953 0.005
119.42110947656977 0.310873718450408 0.005
119.50419469167616 0.26218243894781057 0.005
119.58727990678257 0.21627620678391743 0.005
119.67036512188898 0.17254452307213958 0.005
119.75345033699537 0.13242159705246578 0.005
119.83653555210178 0.09656733251311479 0.005
119.91962076720819 0.06469818001755813 0.005
120.0027059823146 0.03964706392226055 0.005
120.08579119742099 0.020270833073464757 0.005
120.1688764125274 0.006200799799891419 0.005
120.2519616276338 0.0 0.005
120.3350468427402 0.0 0.005
120.4181320578466 0.0 0.005
120.50121727295301 0.0 0.005
120.58430248805942 0.0 0.005
120.66738770316582 0.0 0.005
120.75047291827222 0.0 0.005
120.83355813337863 0.0 0.005
120.91664334848504 0.0 0.005
120.99972856359143 0.0 0.005
121.08281377869784 0.0 0.005
121.16589899380425 0.0 0.005
121.24898420891064 0.0 0.005
121.33206942401705 0.0 0.005
121.41515463912346 0.0 0.005
121.49823985422987 0.0 0.005
121.58132506933626 0.0 0.005
121.66441028444267 0.0 0.005
121.74749549954907 0.0 0.005
121.83058071465547 0.0 0.005
121.91366592976188 0.0 0.005
121.99675114486828 0.0 0.005
122.07983635997469 0.0 0.005
122.16292157508109 0.0 0.005
122.2460067901875 0.0 0.005
122.3290920052939 0.0 0.005
122.4121772204003 0.0 0.005
122.4952624355067 0.0 0.005
122.57834765061311 0.0 0.005
122.66143286571952 0.0 0.005
122.74451808082591 0.0 0.005
122.82760329593232 0.0 0.005
122.91068851103873 0.0 0.005
122.99377372614514 0.0 0.005
123.07685894125153 0.0 0.005
123.15994415635794 0.0 0.005
123.24302937146435 0.0 0.005
123.32611458657074 0.0 0.005
123.40919980167715 0.0 0.005
123.49228501678355 0.0 0.005
123.57537023188996 0.0 0.005
123.65845544699636 0.0 0.005
123.74154066210276 0.0 0.005
123.82462587720917 0.0 0.005
123.90771109231557 0.0 0.005
123.99079630742197 0.0 0.005
124.07388152252838 0.0 0.005
124.15696673763479 0.0 0.005
124.24005195274118 0.0 0.005
124.32313716784759 0.0 0.005
124.406222382954 0.0 0.005
124.48930759806039 0.0 0.005
124.5723928131668 0.0 0.005
124.65547802827321 0.0 0.005
124.73856324337962 0.0 0.005
124.82164845848601 0.0 0.005
124.90473367359242 0.0 0.005
124.98781888869883 0.0 0.005
125.07090410380523 0.0 0.005
125.15398931891163 0.0 0.005
125.23707453401803 0.0 0.005
125.32015974912444 0.0 0.005
125.40324496423084 0.0 0.005
125.48633017933724 0.0 0.005
125.56941539444365 0.0 0.005
125.65250060955006 0.0 0.005
125.73558582465645 0.0 0.005
125.81867103976286 0.0 0.005
125.90175625486927 0.0 0.005
125.98484146997566 0.0 0.005
126.06792668508207 0.0 0.005
126.15101190018848 0.0 0.005
126.23409711529489 0.0 0.005
126.31718233040128 0.0 0.005
126.40026754550769 0.0 0.005
126.4833527606141 0.0 0.005
126.56643797572049 0.0 0.005
126.6495231908269 0.0 0.005
126.7326084059333 0.0 0.005
126.81569362103971 0.0 0.005
126.8987788361461 0.0 0.005
126.98186405125251 0.0 0.005
127.06494926635892 0.0 0.005
127.14803448146533 0.0 0.005
127.23111969657172 0.0 0.005
127.31420491167813 0.0 0.005
127.39729012678454 0.0 0.005
127.48037534189093 0.0 0.005
127.56346055699734 0.0 0.005
127.64654577210375 0.0 0.005
127.72963098721016 0.0 0.005
127.81271620231655 0.0 0.005
127.89580141742296 0.0 0.005
127.97888663252937 0.0 0.005
128.06197184763576 0.0 0.005
128.14505706274218 0.0 0.005
128.22814227784858 0.0 0.005
128.31122749295497 0.0 0.005
128.3943127080614 0.0 0.005
128.47739792316779 0.0 0.005
128.56048313827418 0.0 0.005
128.6435683533806 0.0 0.005
128.726653568487 0.0 0.005
128.8097387835934 0.0 0.005
128.8928239986998 0.0 0.005
128.9759092138062 0.0 0.005
129.05899442891263 0.0 0.005
129.14207964401902 0.0 0.005
129.2251648591254 0.0 0.005
129.30825007423184 0.0 0.005
129.39133528933823 0.0 0.005
129.47442050444462 0.0 0.005
129.55750571955105 0.0 0.005
129.64059093465744 0.0 0.005
129.72367614976383 0.0 0.005
129.80676136487025 0.0 0.005
129.88984657997665 0.0 0.005
129.97293179508304 0.0 0.005
130.05601701018946 0.0 0.005
130.13910222529586 0.0 0.005
130.22218744040228 0.0 0.005
130.30527265550867 0.0 0.005
130.38835787061507 0.0 0.005
130.4714430857215 0.0 0.005
130.55452830082788 0.0 0.005
130.63761351593428 0.0 0.005
130.7206987310407 0.0 0.005
130.8037839461471 0.0 0.005
130.8868691612535 0.0 0.005
130.9699543763599 0.0 0.005
131.0530395914663 0.0 0.005
131.13612480657272 0.0 0.005
131.21921002167912 0.0 0.005
131.3022952367855 0.0 0.005
131.38538045189193 0.0 0.005
131.46846566699833 0.0 0.005
131.55155088210472 0.0 0.005
131.63463609721114 0.0 0.005
131.71772131231754 0.0 0.005
131.80080652742393 0.0 0.005
131.88389174253035 0.0 0.005
131.96697695763675 0.0 0.005
132.05006217274314 0.0 0.005
132.13314738784956 0.0 0.005
132.21623260295596 0.0 0.005
132.29931781806238 0.0 0.005
132.38240303316877 0.0 0.005
132.46548824827516 0.0 0.005
132.5485734633816 0.0 0.005
132.63165867848798 0.0 0.005
132.71474389359437 0.0 0.005
132.7978291087008 0.0 0.005
132.8809143238072 0.0 0.005
132.96399953891358 0.0 0.005
133.04708475402 0.0 0.005
133.1301699691264 0.0 0.005
133.21325518423282 0.0 0.005
133.29634039933921 0.0 0.005
133.3794256144456 0.0 0.005
133.46251082955203 0.0 0.005
133.54559604465842 0.0 0.005
133.62868125976482 0.0 0.005
133.71176647487124 0.0 0.005
133.79485168997763 0.0 0.005
133.87793690508403 0.0 0.005
133.96102212019045 0.0 0.005
134.04410733529684 0.0 0.005
134.12719255040324 0.0 0.005
134.21027776550966 0.0 0.005
134.29336298061605 0.0 0.005
134.37644819572247 0.0 0.005
134.45953341082887 0.0 0.005
134.54261862593526 0.0 0.005
134.62570384104168 0.0 0.005
134.70878905614808 0.0 0.005
134.79187427125447 0.0 0.005
134.8749594863609 0.0 0.005
134.9580447014673 0.0 0.005
135.04112991657368 0.0 0.005
135.1242151316801 0.0 0.005
135.2073003467865 0.0 0.005
135.29038556189292 0.0 0.005
135.3734707769993 0.0 0.005
135.4565559921057 0.0 0.005
135.53964120721213 0.0 0.005
135.62272642231852 0.0 0.005
135.70581163742492 0.0 0.005
135.78889685253134 0.0 0.005
135.87198206763773 0.0 0.005
135.95506728274412 0.0 0.005
136.03815249785055 0.0 0.005
136.12123771295694 0.0 0.005
136.20432292806333 0.0 0.005
136.28740814316976 0.0 0.005
136.37049335827615 0.0 0.005
136.45357857338257 0.0 0.005
136.53666378848897 0.0 0.005
136.61974900359536 0.0 0.005
136.70283421870178 0.0 0.005
136.78591943380817 0.0 0.005
136.86900464891457 0.0 0.005
136.952089864021 0.0 0.005
137.03517507912738 0.0 0.005
137.11826029423378 0.0 0.005
137.2013455093402 0.0 0.005
137.2844307244466 0.0 0.005
137.36751593955302 0.0 0.005
137.4506011546594 0.0 0.005
137.5336863697658 0.0 0.005
137.61677158487223 0.0 0.005
137.69985679997862 0.0 0.005
137.782942015085 0.0 0.005
137.86602723019143 0.0 0.005
137.94911244529783 0.0 0.005
138.03219766040422 0.0 0.005
138.11528287551064 0.0 0.005
138.19836809061704 0.0 0.005
138.28145330572343 0.0 0.005
138.36453852082985 0.0 0.005
138.44762373593625 0.0 0.005
138.53070895104267 0.0 0.005
138.61379416614906 0.0 0.005
138.69687938125546 0.0 0.005
138.77996459636188 0.0 0.005
138.86304981146827 0.0 0.005
138.94613502657467 0.0 0.005
139.0292202416811 0.0 0.005
139.11230545678748 0.0 0.005
139.19539067189388 0.0 0.005
139.2784758870003 0.0 0.005
139.3615611021067 0.0 0.005
139.4446463172131 0.0 0.005
139.5277315323195 0.0 0.005
139.6108167474259 0.0 0.005
139.69390196253232 0.0 0.005
139.77698717763872 0.0 0.005
139.8600723927451 0.0 0.005
139.94315760785153 0.0 0.005
140.02624282295793 0.0 0.005
140.10932803806432 0.0 0.005
140.19241325317074 0.0 0.005
140.27549846827714 0.0 0.005
140.35858368338353 0.0 0.005
140.44166889848995 0.0 0.005
140.52475411359634 0.0 0.005
140.60783932870277 0.0 0.005
140.69092454380916 0.0 0.005
140.77400975891555 0.0 0.005
140.85709497402198 0.0 0.005
140.94018018912837 0.0 0.005
141.02326540423476 0.0 0.005
141.10635061934119 0.0 0.005
141.18943583444758 0.0 0.005
141.27252104955397 0.0 0.005
141.3556062646604 0.0 0.005
141.4386914797668 0.0 0.005
141.5217766948732 0.0 0.005
141.6048619099796 0.0 0.005
141.687947125086 0.0 0.005
141.77103234019242 0.0 0.005
141.8541175552988 0.0 0.005
141.9372027704052 0.0 0.005
142.02028798551163 0.0 0.005
142.10337320061802 0.0 0.005
142.18645841572442 0.0 0.005
142.26954363083084 0.0 0.005
142.35262884593723 0.0 0.005
142.43571406104363 0.0 0.005
142.51879927615005 0.0 0.005
142.60188449125644 0.0 0.005
142.68496970636286 0.0 0.005
142.76805492146926 0.0 0.005
142.85114013657565 0.0 0.005
142.93422535168207 0.0 0.005
143.01731056678847 0.0 0.005
143.10039578189486 0.0 0.005
143.18348099700128 0.0 0.005
143.26656621210768 0.0 0.005
143.34965142721407 0.0 0.005
143.4327366423205 0.0 0.005
143.5158218574269 0.0 0.005
143.5989070725333 0.0 0.005
143.6819922876397 0.0 0.005
143.7650775027461 0.0 0.005
143.84816271785252 0.0 0.005
143.9312479329589 0.0 0.005
144.0143331480653 0.0 0.005
144.09741836317173 0.0 0.005
144.18050357827812 0.0 0.005
144.2635887933845 0.0 0.005
144.34667400849094 0.0 0.005
144.42975922359733 0.0 0.005
144.51284443870372 0.0 0.005
144.59592965381015 0.0 0.005
144.67901486891654 0.0 0.005
144.76210008402296 0.0 0.005
144.84518529912935 0.0 0.005
144.92827051423575 0.0 0.005
145.01135572934217 0.0 0.005
145.09444094444856 0.0 0.005
145.17752615955496 0.0 0.005
145.26061137466138 0.0 0.005
145.34369658976777 0.0 0.005
145.42678180487417 0.0 0.005
145.5098670199806 0.0 0.005
145.59295223508698 0.0 0.005
145.6760374501934 0.0 0.005
145.7591226652998 0.0 0.005
145.8422078804062 0.0 0.005
145.92529309551261 0.0 0.005
146.008378310619 0.0 0.005
146.0914635257254 0.0 0.005
146.17454874083182 0.0 0.005
146.25763395593822 0.0 0.005
146.3407191710446 0.0 0.005
146.42380438615103 0.0 0.005
146.50688960125743 0.0 0.005
146.58997481636382 0.0 0.005
146.67306003147024 0.0 0.005
146.75614524657664 0.0 0.005
146.83923046168306 0.0 0.005
146.92231567678945 0.0 0.005
147.00540089189585 0.0 0.005
147.08848610700227 0.0 0.005
147.17157132210866 0.0 0.005
147.25465653721506 0.0 0.005
147.33774175232148 0.0 0.005
147.42082696742787 0.0 0.005
147.50391218253426 0.0 0.005
147.5869973976407 0.0 0.005
147.67008261274708 0.0 0.005
147.75316782785347 0.0 0.005
147.8362530429599 0.0 0.005
147.9193382580663 0.0 0.005
148.0024234731727 0.0 0.005
148.0855086882791 0.0 0.005
148.1685939033855 0.0 0.005
148.25167911849192 0.0 0.005
148.33476433359832 0.0 0.005
148.4178495487047 0.0 0.005
148.50093476381113 0.0 0.005
148.58401997891752 0.0 0.005
148.66710519402392 0.0 0.005
148.75019040913034 0.0 0.005
148.83327562423673 0.0 0.005
